seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
13117,734676,76,44980216,87',Attempt missed. Igor Coronado (Corinthians) right footed shot from outside the box is too high. Assisted by Memphis Depay.,2025-04-04 04:58:14
13117,734676,77,44980288,89',"Substitution, Huracán. Nicolás Goitea replaces Leonardo Gil.",2025-04-04 04:58:14
13117,734676,78,44980289,89',"Substitution, Huracán. Agustín Urzi replaces Walter Mazzantti.",2025-04-04 04:58:14
13117,734676,79,44980303,90',"Corner, Corinthians. Conceded by Rodrigo Cabral.",2025-04-04 04:58:14
13117,734676,80,-1,90'+1',Fourth official has announced 5 minutes of added time.,2025-04-04 04:58:14
13117,734676,81,44980365,90'+2',Foul by Giovane (Corinthians).,2025-04-04 04:58:14
13117,734676,82,44980365,90'+2',Rodrigo Cabral (Huracán) wins a free kick in the defensive half.,2025-04-04 04:58:14
13117,734676,83,44980415,90'+5',Attempt blocked. André Ramalho (Corinthians) right footed shot from outside the box is blocked.,2025-04-04 04:58:14
13117,734676,84,44980426,90'+6',"Second Half ends, Corinthians 1, Huracán 2.",2025-04-04 04:58:14
13117,734676,85,-1,,"Match ends, Corinthians 1, Huracán 2.",2025-04-04 04:58:14
13117,734677,0,-1,,Lineups are announced and players are warming up.,2025-04-02 04:58:38
13117,734677,1,44973240,,First Half begins.,2025-04-02 04:58:38
13117,734677,2,44973267,2',Attempt missed. Alexi Gómez (Cienciano) left footed shot from a difficult angle and long range on the left is just a bit too high. Assisted by Carlos Garcés.,2025-04-02 04:58:38
13117,734677,3,44973274,3',Foul by Tomás Cuello (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,4,44973274,3',Josué Estrada (Cienciano) wins a free kick in the defensive half.,2025-04-02 04:58:38
13117,734677,5,44973283,4',Attempt missed. Carlos Garcés (Cienciano) header from the centre of the box is high and wide to the right. Assisted by Josué Estrada with a cross.,2025-04-02 04:58:38
13117,734677,6,44973485,6',Foul by Claudio Torrejón (Cienciano).,2025-04-02 04:58:38
13117,734677,7,44973485,6',Gabriel Menino (Atlético Mineiro) wins a free kick in the defensive half.,2025-04-02 04:58:38
13117,734677,8,44973511,8',Attempt blocked. Santiago Arias (Cienciano) right footed shot from outside the box is blocked.,2025-04-05 08:47:55
13117,734677,9,44973512,8',"Attempt missed. Rony (Atlético Mineiro) right footed shot from the centre of the box is close, but misses to the right.",2025-04-02 04:58:38
13117,734677,10,-1,9',Delay in match because of an injury Rubens (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,11,-1,10',Delay over. They are ready to continue.,2025-04-02 04:58:38
13117,734677,12,44973541,12',"Offside, Atlético Mineiro. Tomás Cuello is caught offside.",2025-04-02 04:58:38
13117,734677,13,44973559,14',Carlos Garcés (Cienciano) wins a free kick in the defensive half.,2025-04-02 04:58:38
13117,734677,14,44973559,14',Foul by Lyanco (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,15,44973631,18',Attempt missed. Tomás Cuello (Atlético Mineiro) header from the centre of the box misses to the left. Assisted by Renzo Saravia with a cross.,2025-04-02 04:58:38
13117,734677,16,44973659,20',Foul by Alexi Gómez (Cienciano).,2025-04-02 04:58:38
13117,734677,17,44973659,20',Gustavo Scarpa (Atlético Mineiro) wins a free kick in the defensive half.,2025-04-02 04:58:38
13117,734677,18,44973660,20',Alexi Gómez (Cienciano) is shown the yellow card for a bad foul.,2025-04-02 04:58:38
13117,734677,19,44973673,22',Foul by Gabriel Menino (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,20,44973673,22',Luis Benítes (Cienciano) wins a free kick in the defensive half.,2025-04-02 04:58:38
13117,734677,21,44973695,22',Foul by Carlos Garcés (Cienciano).,2025-04-02 04:58:38
13117,734677,22,44973695,22',Rubens (Atlético Mineiro) wins a free kick in the defensive half.,2025-04-02 04:58:38
13117,734677,23,44973701,24',Attempt missed. Rubens (Atlético Mineiro) left footed shot from outside the box is high and wide to the left. Assisted by Gabriel Menino.,2025-04-02 04:58:38
13117,734677,24,44973727,25',Foul by Beto da Silva (Cienciano).,2025-04-02 04:58:38
13117,734677,25,44973727,25',Lyanco (Atlético Mineiro) wins a free kick in the defensive half.,2025-04-02 04:58:38
13117,734677,26,44973748,27',Attempt missed. Gabriel Menino (Atlético Mineiro) right footed shot from the left side of the box misses to the right.,2025-04-05 08:47:55
13117,734677,27,44973767,28',Carlos Garcés (Cienciano) wins a free kick in the defensive half.,2025-04-02 04:58:38
13117,734677,28,44973767,28',Foul by Júnior Alonso (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,29,44973769,29',Beto da Silva (Cienciano) wins a free kick in the attacking half.,2025-04-02 04:58:38
13117,734677,30,44973769,29',Foul by Rubens (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,31,44973791,31',Attempt missed. Claudio Torrejón (Cienciano) right footed shot from outside the box misses to the left.,2025-04-02 04:58:38
13117,734677,32,44973838,33',Attempt missed. Juan Romagnoli (Cienciano) right footed shot from outside the box misses to the left. Assisted by Josué Estrada.,2025-04-02 04:58:38
13117,734677,33,44973824,34',Foul by Leonel Galeano (Cienciano).,2025-04-02 04:58:38
13117,734677,34,44973824,34',Hulk (Atlético Mineiro) wins a free kick in the attacking half.,2025-04-02 04:58:38
13117,734677,35,44973874,37',Attempt blocked. Hulk (Atlético Mineiro) left footed shot from outside the box is blocked. Assisted by Gabriel Menino.,2025-04-02 04:58:38
13117,734677,36,44973862,37',"Corner, Atlético Mineiro. Conceded by Leonel Galeano.",2025-04-02 04:58:38
13117,734677,37,44973914,41',Attempt missed. Luis Benítes (Cienciano) right footed shot from outside the box is high and wide to the right. Assisted by Santiago Arias.,2025-04-05 08:47:55
13117,734677,38,44973915,41',Foul by Leonel Galeano (Cienciano).,2025-04-02 04:58:38
13117,734677,39,44973915,41',Hulk (Atlético Mineiro) wins a free kick in the attacking half.,2025-04-02 04:58:38
13117,734677,40,44973917,42',Foul by Claudio Torrejón (Cienciano).,2025-04-02 04:58:38
13117,734677,41,44973917,42',Gabriel Menino (Atlético Mineiro) wins a free kick on the left wing.,2025-04-02 04:58:38
13117,734677,42,44973929,43',"Corner, Atlético Mineiro. Conceded by Juan Bolado.",2025-04-02 04:58:38
13117,734677,43,44973997,44',Foul by Rony (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,44,44973997,44',Josué Estrada (Cienciano) wins a free kick in the defensive half.,2025-04-02 04:58:38
13117,734677,45,44974038,45',Attempt saved. Gustavo Scarpa (Atlético Mineiro) left footed shot from the centre of the box is saved in the centre of the goal. Assisted by Hulk.,2025-04-02 04:58:38
13117,734677,46,44973959,45',"Corner, Atlético Mineiro. Conceded by Juan Bolado.",2025-04-02 04:58:38
13117,734677,47,-1,45'+1',Fourth official has announced 2 minutes of added time.,2025-04-02 04:58:38
13117,734677,48,-1,45'+2',"First Half ends, Cienciano 0, Atlético Mineiro 0.",2025-04-02 04:58:38
13117,734677,49,44974103,45',"Second Half begins Cienciano 0, Atlético Mineiro 0.",2025-04-02 04:58:38
13117,734677,50,44974118,46',Attempt saved. Gabriel Menino (Atlético Mineiro) left footed shot from the centre of the box is saved in the bottom right corner. Assisted by Tomás Cuello.,2025-04-05 08:47:55
13117,734677,51,44974119,48',Foul by Danilo Ortiz (Cienciano).,2025-04-02 04:58:38
13117,734677,52,44974119,48',Rony (Atlético Mineiro) wins a free kick in the attacking half.,2025-04-02 04:58:38
13117,734677,53,44974120,49',Attempt missed. Hulk (Atlético Mineiro) left footed shot from more than 35 yards misses to the left from a direct free kick.,2025-04-05 08:47:55
13117,734677,54,44974141,49',Foul by Gustavo Scarpa (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,55,44974141,49',Santiago Arias (Cienciano) wins a free kick in the defensive half.,2025-04-02 04:58:38
13117,734677,56,44974165,51',Foul by Beto da Silva (Cienciano).,2025-04-02 04:58:38
13117,734677,57,44974165,51',Gabriel Menino (Atlético Mineiro) wins a free kick in the attacking half.,2025-04-02 04:58:38
13117,734677,58,44974186,52',"Corner, Atlético Mineiro. Conceded by Carlos Garcés.",2025-04-02 04:58:38
13117,734677,59,44974189,54',Hand ball by Rony (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,60,44974212,55',Attempt missed. Hulk (Atlético Mineiro) left footed shot from outside the box is high and wide to the left. Assisted by Rubens.,2025-04-02 04:58:38
13117,734677,61,44974245,56',Foul by Carlos Garcés (Cienciano).,2025-04-02 04:58:38
13117,734677,62,44974245,56',Gabriel Menino (Atlético Mineiro) wins a free kick in the defensive half.,2025-04-02 04:58:38
13117,734677,63,44974262,57',"Substitution, Cienciano. Gaspar Gentile replaces Beto da Silva.",2025-04-02 04:58:38
13117,734677,64,44974267,58',Attempt missed. Carlos Garcés (Cienciano) header from the centre of the box misses to the left. Assisted by Alexi Gómez with a cross.,2025-04-02 04:58:38
13117,734677,65,44974268,59',Carlos Garcés (Cienciano) wins a free kick in the attacking half.,2025-04-02 04:58:38
13117,734677,66,44974268,59',Foul by Júnior Alonso (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,67,-1,60',Delay in match (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,68,-1,61',Delay over. They are ready to continue.,2025-04-02 04:58:38
13117,734677,69,44974327,61',Foul by Danilo Ortiz (Cienciano).,2025-04-02 04:58:38
13117,734677,70,44974327,61',Hulk (Atlético Mineiro) wins a free kick on the right wing.,2025-04-02 04:58:38
13117,734677,71,44974329,62',Foul by Claudio Torrejón (Cienciano).,2025-04-02 04:58:38
13117,734677,72,44974329,62',Gabriel Menino (Atlético Mineiro) wins a free kick on the left wing.,2025-04-02 04:58:38
13117,734677,73,44974344,64',Foul by Gaspar Gentile (Cienciano).,2025-04-02 04:58:38
13117,734677,74,44974344,64',Renzo Saravia (Atlético Mineiro) wins a free kick in the defensive half.,2025-04-02 04:58:38
13117,734677,75,44974377,65',Attempt saved. Tomás Cuello (Atlético Mineiro) left footed shot from the right side of the box is saved in the top right corner. Assisted by Gustavo Scarpa.,2025-04-02 04:58:38
13117,734677,76,44974421,67',"Substitution, Atlético Mineiro. Júnior Santos replaces Gustavo Scarpa.",2025-04-02 04:58:38
13117,734677,77,44974422,68',"Substitution, Atlético Mineiro. Guilherme Arana replaces Tomás Cuello.",2025-04-02 04:58:38
13117,734677,78,44974423,68',Foul by Renzo Saravia (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,79,44974423,68',Gaspar Gentile (Cienciano) wins a free kick on the left wing.,2025-04-02 04:58:38
13117,734677,80,44974426,68',"Attempt missed. Carlos Garcés (Cienciano) left footed shot from the left side of the box is close, but misses to the left. Assisted by Luis Benítes following a set piece situation.",2025-04-02 04:58:38
13117,734677,81,44974427,69',"Substitution, Cienciano. Didier La Torre replaces Juan Romagnoli.",2025-04-02 04:58:38
13117,734677,82,44974428,69',"Substitution, Cienciano. Osnar Noronha replaces Luis Benítes.",2025-04-02 04:58:38
13117,734677,83,44974431,69',"Corner, Atlético Mineiro. Conceded by Leonel Galeano.",2025-04-02 04:58:38
13117,734677,84,44974432,70',"Corner, Atlético Mineiro. Conceded by Danilo Ortiz.",2025-04-02 04:58:38
13117,734677,85,44974453,71',Foul by Rubens (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,86,44974453,71',Osnar Noronha (Cienciano) wins a free kick on the right wing.,2025-04-02 04:58:38
13117,734677,87,44974455,72',Hand ball by Renzo Saravia (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,88,44974494,74',Foul by Danilo Ortiz (Cienciano).,2025-04-02 04:58:38
13117,734677,89,44974494,74',Lyanco (Atlético Mineiro) wins a free kick in the attacking half.,2025-04-02 04:58:38
13117,734677,90,44974495,74',Danilo Ortiz (Cienciano) is shown the yellow card for a bad foul.,2025-04-02 04:58:38
13117,734677,91,-1,75',Delay in match because of an injury Carlos Garcés (Cienciano).,2025-04-02 04:58:38
13117,734677,92,44974509,76',"Substitution, Atlético Mineiro. Fausto Vera replaces Gabriel Menino.",2025-04-02 04:58:38
13117,734677,93,-1,76',Delay over. They are ready to continue.,2025-04-02 04:58:38
13117,734677,94,44974510,77',Attempt saved. Hulk (Atlético Mineiro) left footed shot from outside the box is saved in the bottom left corner.,2025-04-02 04:58:38
13117,734677,95,44974513,77',"Corner, Atlético Mineiro. Conceded by Juan Bolado.",2025-04-02 04:58:38
13117,734677,96,-1,78',Delay in match (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,97,-1,78',Delay over. They are ready to continue.,2025-04-02 04:58:38
13117,734677,98,44974551,79',Foul by Carlos Garcés (Cienciano).,2025-04-02 04:58:38
13117,734677,99,44974551,79',Lyanco (Atlético Mineiro) wins a free kick in the defensive half.,2025-04-02 04:58:38
13117,734677,100,44974552,79',Carlos Garcés (Cienciano) is shown the yellow card.,2025-04-02 04:58:38
13117,734677,101,-1,80',Delay in match because of an injury Lyanco (Atlético Mineiro).,2025-04-02 04:58:38
13117,734677,102,-1,80',Delay over. They are ready to continue.,2025-04-02 04:58:38
13117,734677,103,44974568,81',Attempt missed. Caio Paulista (Atlético Mineiro) left footed shot from the left side of the box is too high. Assisted by Hulk.,2025-04-05 08:47:55
13117,734677,104,44974609,83',Fausto Vera (Atlético Mineiro) hits the bar with a right footed shot from the right side of the box. Assisted by Rubens.,2025-04-02 04:58:38
13117,734677,105,44974610,84',Foul by Claudio Torrejón (Cienciano).,2025-04-02 04:58:38
13117,734677,106,44974610,84',Hulk (Atlético Mineiro) wins a free kick in the attacking half.,2025-04-02 04:58:38
13117,734677,107,44974611,84',Claudio Torrejón (Cienciano) is shown the yellow card for a bad foul.,2025-04-02 04:58:38
13117,734677,108,44974664,85',"Substitution, Cienciano. Adrián Ascues replaces Claudio Torrejón.",2025-04-02 04:58:38
13117,734677,109,44974665,85',"Substitution, Atlético Mineiro. Igor Gomes replaces Caio Paulista.",2025-04-02 04:58:38
13117,734677,110,44974666,85',"Substitution, Atlético Mineiro. Natanael replaces Renzo Saravia.",2025-04-02 04:58:38
13117,734677,111,44974668,86',Attempt saved. Hulk (Atlético Mineiro) left footed shot from outside the box is saved in the bottom right corner.,2025-04-02 04:58:38
13117,734677,112,44974669,86',Foul by Danilo Ortiz (Cienciano).,2025-04-02 04:58:38
13117,734677,113,44974669,86',Hulk (Atlético Mineiro) wins a free kick on the right wing.,2025-04-02 04:58:38
13117,734677,114,44974708,89',Attempt missed. Fausto Vera (Atlético Mineiro) right footed shot from outside the box is too high. Assisted by Igor Gomes.,2025-04-02 04:58:38
13117,734677,115,44974759,90',Attempt blocked. Carlos Garcés (Cienciano) right footed shot from the right side of the box is blocked. Assisted by Osnar Noronha.,2025-04-05 08:47:55
13117,734677,116,-1,90'+1',Fourth official has announced 4 minutes of added time.,2025-04-02 04:58:38
13117,734677,117,44974731,90'+1',Josué Estrada (Cienciano) hits the bar with a right footed shot from outside the box. Assisted by Leonel Galeano following a fast break.,2025-04-05 08:47:55
13117,734677,118,44974791,90'+3',"Attempt missed. Rubens (Atlético Mineiro) left footed shot from outside the box is close, but misses to the right. Assisted by Lyanco.",2025-04-02 04:58:38
13117,734677,119,-1,90'+4',"Second Half ends, Cienciano 0, Atlético Mineiro 0.",2025-04-02 04:58:38
13117,734677,120,-1,,"Match ends, Cienciano 0, Atlético Mineiro 0.",2025-04-02 04:58:38
13117,734678,0,-1,,Lineups are announced and players are warming up.,2025-04-05 08:47:55
13117,734678,1,44985419,,First Half begins.,2025-04-05 08:47:55
13117,734678,2,44985421,1',"Corner, Cerro Largo. Conceded by Damián Pérez.",2025-04-05 08:47:55
13117,734678,3,44985423,2',Attempt missed. Leandro Otormín (Cerro Largo) left footed shot from outside the box is high and wide to the left following a corner.,2025-04-06 04:57:44
13117,734678,4,44985426,3',Attempt missed. Sebastián Assis (Cerro Largo) right footed shot from outside the box misses to the left following a fast break.,2025-04-06 04:57:44
13117,734678,5,44985431,4',Attempt missed. Benjamín Schamine (Defensa y Justicia) left footed shot from the centre of the box misses to the left. Assisted by Gastón Togni with a cross.,2025-04-06 04:57:44
13117,734678,6,44985438,5',"Corner, Defensa y Justicia. Conceded by Alan Di Pippa.",2025-04-05 08:47:55
13117,734678,7,44985444,8',Attempt missed. César Pérez (Defensa y Justicia) right footed shot from outside the box is high and wide to the right. Assisted by Gastón Togni.,2025-04-06 04:57:44
13117,734678,8,44985450,10',Ezequiel Cannavo (Defensa y Justicia) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734678,9,44985450,10',Foul by Matías Mir (Cerro Largo).,2025-04-05 08:47:55
13117,734678,10,44985461,12',Foul by Damián Pérez (Defensa y Justicia).,2025-04-05 08:47:55
13117,734678,11,44985458,12',Matías Mir (Cerro Largo) wins a free kick on the right wing.,2025-04-05 08:47:55
13117,734678,12,-1,12',Delay in match because of an injury Matías Mir (Cerro Largo).,2025-04-05 08:47:55
13117,734678,13,44985459,12',Damián Pérez (Defensa y Justicia) is shown the yellow card for a bad foul.,2025-04-05 08:47:55
13117,734678,14,-1,14',Delay over. They are ready to continue.,2025-04-06 04:57:44
13117,734678,15,-1,14',"Corner, Cerro Largo. Conceded by Lucas Ferreira.",2025-04-05 08:47:55
13117,734678,16,44985502,16',Attempt blocked. Sebastián Assis (Cerro Largo) left footed shot from the right side of the box is blocked. Assisted by Alan Di Pippa.,2025-04-06 04:57:44
13117,734678,17,44985472,18',Alan Di Pippa (Cerro Largo) wins a free kick in the defensive half.,2025-04-06 04:57:44
13117,734678,18,44985472,18',Foul by Juan Miritello (Defensa y Justicia).,2025-04-06 04:57:44
13117,734678,19,44985474,18',Foul by Alan García (Cerro Largo).,2025-04-05 08:47:55
13117,734678,20,44985474,18',Gastón Togni (Defensa y Justicia) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734678,21,44985493,22',Facundo Bonifazi (Cerro Largo) wins a free kick on the left wing.,2025-04-05 08:47:55
13117,734678,22,44985493,22',Foul by Ezequiel Cannavo (Defensa y Justicia).,2025-04-05 08:47:55
13117,734678,23,-1,26',Delay in match because of an injury Kevin Gutiérrez (Defensa y Justicia).,2025-04-05 08:47:55
13117,734678,24,-1,26',Delay over. They are ready to continue.,2025-04-05 08:47:55
13117,734678,25,44985520,26',Attempt missed. Juan Miritello (Defensa y Justicia) left footed shot from the centre of the box misses to the right. Assisted by Benjamín Schamine with a headed pass.,2025-04-05 08:47:55
13117,734678,26,-1,27',Delay in match (Defensa y Justicia).,2025-04-05 08:47:55
13117,734678,27,-1,27',Delay over. They are ready to continue.,2025-04-05 08:47:55
13117,734678,28,44985514,28',Attempt missed. Francisco González (Defensa y Justicia) left footed shot from outside the box misses to the right. Assisted by Benjamín Schamine.,2025-04-05 08:47:55
13117,734678,29,44985521,29',"Offside, Defensa y Justicia. Gastón Togni is caught offside.",2025-04-05 08:47:55
13117,734678,30,44985529,29',Facundo Bonifazi (Cerro Largo) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734678,31,44985529,29',Foul by Francisco González (Defensa y Justicia).,2025-04-05 08:47:55
13117,734678,32,44985528,30',Foul by Facundo Bonifazi (Cerro Largo).,2025-04-05 08:47:55
13117,734678,33,44985528,30',Francisco González (Defensa y Justicia) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734678,34,44985531,31',"Offside, Defensa y Justicia. Francisco González is caught offside.",2025-04-05 08:47:55
13117,734678,35,44985540,32',Attempt missed. Facundo Peraza (Cerro Largo) right footed shot from outside the box misses to the left. Assisted by Martín Gianoli.,2025-04-05 08:47:55
13117,734678,36,44985541,33',Foul by Benjamín Schamine (Defensa y Justicia).,2025-04-05 08:47:55
13117,734678,37,44985541,33',Julián Contrera (Cerro Largo) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734678,38,44985545,36',"Corner, Defensa y Justicia. Conceded by Alan García.",2025-04-05 08:47:55
13117,734678,39,44985547,37',Facundo Peraza (Cerro Largo) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734678,40,44985547,37',Foul by Lucas Ferreira (Defensa y Justicia).,2025-04-05 08:47:55
13117,734678,41,44985554,39',Attempt missed. Gastón Togni (Defensa y Justicia) right footed shot from the left side of the box is too high. Assisted by Francisco González.,2025-04-05 08:47:55
13117,734678,42,44985561,41',"Corner, Defensa y Justicia. Conceded by Martín Gianoli.",2025-04-05 08:47:55
13117,734678,43,44985565,43',Attempt missed. Leandro Otormín (Cerro Largo) right footed shot from outside the box is high and wide to the right. Assisted by Facundo Peraza.,2025-04-06 04:57:44
13117,734678,44,44985571,45',Attempt missed. Kevin Gutiérrez (Defensa y Justicia) right footed shot from more than 35 yards misses to the right. Assisted by Damián Pérez.,2025-04-06 04:57:44
13117,734678,45,-1,45'+1',Fourth official has announced 1 minutes of added time.,2025-04-05 08:47:55
13117,734678,46,44985576,45'+1',Facundo Peraza (Cerro Largo) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734678,47,44985576,45'+1',Foul by Lucas Ferreira (Defensa y Justicia).,2025-04-05 08:47:55
13117,734678,48,44985577,45'+2',"First Half ends, Cerro Largo 0, Defensa y Justicia 0.",2025-04-05 08:47:55
13117,734678,49,44985587,45',"Second Half begins Cerro Largo 0, Defensa y Justicia 0.",2025-04-05 08:47:55
13117,734678,50,44985584,45',"Substitution, Cerro Largo. Lucas Correa replaces Nicolás Bertocchi.",2025-04-05 08:47:55
13117,734678,51,44985585,45',"Substitution, Defensa y Justicia. Matías Ramírez replaces Gastón Togni.",2025-04-05 08:47:55
13117,734678,52,44985588,46',"Corner, Cerro Largo. Conceded by Lucas Ferreira.",2025-04-06 04:57:44
13117,734678,53,44985589,47',"Attempt missed. Sebastián Assis (Cerro Largo) right footed shot from outside the box is close, but misses to the right following a corner.",2025-04-06 04:57:44
13117,734678,54,44985599,47',Foul by Lucas Correa (Cerro Largo).,2025-04-06 04:57:44
13117,734678,55,44985599,47',Francisco González (Defensa y Justicia) wins a free kick in the defensive half.,2025-04-06 04:57:44
13117,734678,56,44985605,48',Attempt blocked. César Pérez (Defensa y Justicia) right footed shot from the left side of the box is blocked. Assisted by Francisco González.,2025-04-06 04:57:44
13117,734678,57,44985606,49',"Corner, Defensa y Justicia. Conceded by Alan García.",2025-04-06 04:57:44
13117,734678,58,44985611,50',Attempt saved. Kevin Balanta (Defensa y Justicia) right footed shot from outside the box is saved in the bottom left corner. Assisted by César Pérez.,2025-04-06 04:57:44
13117,734678,59,44985620,52',Attempt saved. Leandro Otormín (Cerro Largo) left footed shot from the centre of the box is saved in the centre of the goal.,2025-04-06 04:57:44
13117,734678,60,44985623,52',"Corner, Cerro Largo. Conceded by Enrique Bologna.",2025-04-06 04:57:44
13117,734678,61,44985633,54',Facundo Peraza (Cerro Largo) wins a free kick on the left wing.,2025-04-06 04:57:44
13117,734678,62,44985633,54',Foul by Ezequiel Cannavo (Defensa y Justicia).,2025-04-06 04:57:44
13117,734678,63,44985636,55',Foul by Martín Gianoli (Cerro Largo).,2025-04-06 04:57:44
13117,734678,64,44985636,55',Juan Miritello (Defensa y Justicia) wins a free kick in the defensive half.,2025-04-06 04:57:44
13117,734678,65,44985649,58',César Pérez (Defensa y Justicia) wins a free kick on the left wing.,2025-04-06 04:57:44
13117,734678,66,44985649,58',Foul by Leandro Otormín (Cerro Largo).,2025-04-06 04:57:44
13117,734678,67,-1,59',Delay in match because of an injury Damián Pérez (Defensa y Justicia).,2025-04-06 04:57:44
13117,734678,68,-1,59',Delay over. They are ready to continue.,2025-04-06 04:57:44
13117,734678,69,44985662,63',Foul by Benjamín Schamine (Defensa y Justicia).,2025-04-06 04:57:44
13117,734678,70,44985662,63',Sebastián Assis (Cerro Largo) wins a free kick in the defensive half.,2025-04-06 04:57:44
13117,734678,71,44985667,63',Ezequiel Cannavo (Defensa y Justicia) wins a free kick in the defensive half.,2025-04-06 04:57:44
13117,734678,72,44985667,63',Foul by Julián Contrera (Cerro Largo).,2025-04-06 04:57:44
13117,734678,73,44985671,65',"Attempt missed. Damián Pérez (Defensa y Justicia) left footed shot from outside the box is close, but misses the top right corner.",2025-04-06 04:57:44
13117,734678,74,44985673,65',"Substitution, Defensa y Justicia. Aarón Molinas replaces Benjamín Schamine.",2025-04-06 04:57:44
13117,734678,75,44985676,66',Attempt blocked. Matías Ramírez (Defensa y Justicia) right footed shot from outside the box is blocked. Assisted by César Pérez.,2025-04-06 04:57:44
13117,734678,76,44985677,66',Facundo Peraza (Cerro Largo) wins a free kick in the defensive half.,2025-04-06 04:57:44
13117,734678,77,44985677,66',Foul by Lucas Ferreira (Defensa y Justicia).,2025-04-06 04:57:44
13117,734678,78,44985682,67',"Substitution, Cerro Largo. Mauricio Affonso replaces Facundo Peraza.",2025-04-06 04:57:44
13117,734678,79,44985683,67',"Substitution, Cerro Largo. Franco Rossi replaces Leandro Otormín.",2025-04-06 04:57:44
13117,734678,80,44985684,67',"Substitution, Cerro Largo. Maximiliano Añasco replaces Matías Mir.",2025-04-06 04:57:44
13117,734678,81,44985687,68',Hand ball by Alan García (Cerro Largo).,2025-04-06 04:57:44
13117,734678,82,44985691,69',Foul by Ezequiel Cannavo (Defensa y Justicia).,2025-04-06 04:57:44
13117,734678,83,44985691,69',Maximiliano Añasco (Cerro Largo) wins a free kick on the left wing.,2025-04-06 04:57:44
13117,734678,84,44985693,70',"Offside, Cerro Largo. Mauricio Affonso is caught offside.",2025-04-06 04:57:44
13117,734678,85,44985698,73',Hand ball by Mauricio Affonso (Cerro Largo).,2025-04-06 04:57:44
13117,734678,86,44985709,73',Aarón Molinas (Defensa y Justicia) hits the left post with a right footed shot from outside the box from a direct free kick.,2025-04-06 04:57:44
13117,734678,87,44985849,73',Attempt missed. Ezequiel Cannavo (Defensa y Justicia) left footed shot from a difficult angle on the left misses to the right following a set piece situation.,2025-04-06 04:57:44
13117,734678,88,44985711,74',Attempt blocked. Francisco González (Defensa y Justicia) header from the right side of the six yard box is blocked. Assisted by Ezequiel Cannavo.,2025-04-06 04:57:44
13117,734678,89,44985807,74',Alan García (Cerro Largo) wins a free kick in the defensive half.,2025-04-06 04:57:44
13117,734678,90,44985807,74',Foul by Ezequiel Cannavo (Defensa y Justicia).,2025-04-06 04:57:44
13117,734678,91,44985716,76',Foul by Maximiliano Añasco (Cerro Largo).,2025-04-06 04:57:44
13117,734678,92,44985716,76',Francisco González (Defensa y Justicia) wins a free kick in the defensive half.,2025-04-06 04:57:44
13117,734678,93,-1,76',Delay in match because of an injury Alan García (Cerro Largo).,2025-04-06 04:57:44
13117,734678,94,-1,77',Delay over. They are ready to continue.,2025-04-06 04:57:44
13117,734678,95,44985733,78',Juan Miritello (Defensa y Justicia) hits the left post with a header from the centre of the box. Assisted by Francisco González with a cross.,2025-04-06 04:57:44
13117,734678,96,44985722,78',"Offside, Defensa y Justicia. Matías Ramírez is caught offside.",2025-04-06 04:57:44
13117,734678,97,44985735,79',"Substitution, Cerro Largo. Agustin Peréz replaces Julián Contrera.",2025-04-06 04:57:44
13117,734678,98,44985737,80',Foul by Kevin Balanta (Defensa y Justicia).,2025-04-06 04:57:44
13117,734678,99,44985737,80',Mauricio Affonso (Cerro Largo) wins a free kick on the right wing.,2025-04-06 04:57:44
13117,734678,100,44985739,81',Enrique Bologna (Defensa y Justicia) wins a free kick in the defensive half.,2025-04-06 04:57:44
13117,734678,101,44985739,81',Foul by Agustin Peréz (Cerro Largo).,2025-04-06 04:57:44
13117,734678,102,44985808,81',Damián Pérez (Defensa y Justicia) wins a free kick in the defensive half.,2025-04-05 08:47:55
13117,734678,103,44985808,81',Foul by Agustin Peréz (Cerro Largo).,2025-04-05 08:47:55
13117,734678,104,44985754,82',Agustin Peréz (Cerro Largo) is shown the yellow card for a bad foul.,2025-04-05 08:47:55
