seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13145,2025,NOR.1,9811,318432,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:01
13145,2025,NOR.1,6672,319064,9,1,1,1,1,0,0,0,0,0,0,0,0,25,14,2025-06-03 04:45:59
13145,2025,NOR.1,2791,319066,7,0,7,8,1,1,0,2,0,6,16,2,0,0,11,2025-06-03 04:46:02
13145,2025,NOR.1,22530,319165,7,1,14,2,2,0,0,0,0,0,5,0,0,0,13,2025-06-03 04:45:57
13145,2025,NOR.1,3039,319301,10,2,9,4,0,0,0,0,0,5,9,1,0,0,6,2025-06-03 04:45:58
13145,2025,NOR.1,3279,319331,5,1,2,3,1,0,0,0,0,1,3,0,0,0,6,2025-06-03 04:46:00
13145,2025,NOR.1,21380,319426,9,0,3,3,1,0,0,1,0,2,8,0,0,0,15,2025-06-03 04:45:58
13145,2025,NOR.1,620,320656,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:00
13145,2025,NOR.1,510,320678,10,10,3,3,0,0,0,0,0,3,6,3,0,0,5,2025-06-03 04:46:03
13145,2025,NOR.1,2715,320917,9,3,5,4,1,0,0,0,0,0,0,0,0,0,9,2025-06-03 04:45:59
13145,2025,NOR.1,2980,321082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:45:57
13145,2025,NOR.1,620,321407,11,1,12,16,0,0,0,2,0,7,14,2,0,0,14,2025-06-03 04:46:00
13145,2025,NOR.1,22530,322556,8,2,9,9,3,0,0,0,0,0,0,0,0,0,9,2025-06-03 04:45:57
13145,2025,NOR.1,510,322622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-27 04:47:48
13145,2025,NOR.1,5002,322638,7,2,8,5,0,0,0,0,0,2,5,2,0,0,4,2025-06-03 04:46:01
13145,2025,NOR.1,6672,322957,5,3,0,3,0,0,0,0,0,0,0,0,0,0,3,2025-06-03 04:45:59
13145,2025,NOR.1,438,323173,11,0,8,16,3,0,0,1,0,12,29,5,0,0,6,2025-06-03 04:46:00
13145,2025,NOR.1,2791,323784,9,0,0,1,0,0,0,0,0,0,0,0,0,15,14,2025-06-03 04:46:02
13145,2025,NOR.1,5002,324802,9,0,10,7,1,0,0,0,0,3,6,0,0,0,9,2025-06-03 04:46:01
13145,2025,NOR.1,6672,325047,10,8,5,6,0,0,0,1,0,0,2,0,0,0,5,2025-06-03 04:45:59
13145,2025,NOR.1,3327,325422,7,1,4,3,0,0,0,0,0,0,3,0,0,0,10,2025-06-03 04:45:58
13145,2025,NOR.1,6672,325597,5,5,1,5,0,0,0,0,0,0,0,0,0,0,1,2025-06-03 04:45:59
13145,2025,NOR.1,9811,326032,9,1,10,13,2,0,0,3,0,13,29,5,0,0,14,2025-06-03 04:46:01
13145,2025,NOR.1,22530,327802,6,2,3,4,1,0,0,0,0,3,7,0,0,0,9,2025-06-03 04:45:57
13145,2025,NOR.1,6672,331646,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-15 04:50:17
