seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13214,2025,ECU.1,17086,180537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:34
13214,2025,ECU.1,882,180888,11,4,9,8,0,0,0,0,0,0,0,0,0,0,13,2025-06-03 04:47:34
13214,2025,ECU.1,2668,180908,12,0,15,28,3,1,0,1,0,3,14,0,0,0,13,2025-06-03 04:47:34
13214,2025,ECU.1,1011,181196,10,0,8,11,3,0,0,1,0,1,1,0,0,0,8,2025-06-03 04:47:33
13214,2025,ECU.1,17086,182021,6,5,2,3,0,0,0,1,0,1,4,0,0,0,4,2025-06-03 04:47:34
13214,2025,ECU.1,10307,182023,2,0,0,1,1,0,0,0,0,0,0,0,0,4,4,2025-06-03 04:47:36
13214,2025,ECU.1,10307,183939,15,3,6,17,1,0,0,6,0,5,15,4,0,0,22,2025-06-03 04:47:36
13214,2025,ECU.1,17086,185434,12,0,5,15,3,0,0,1,0,0,0,0,0,0,12,2025-06-03 04:47:34
13214,2025,ECU.1,22535,187513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:38
13214,2025,ECU.1,1011,187699,13,0,0,1,0,0,0,0,0,0,0,0,0,30,19,2025-06-03 04:47:33
13214,2025,ECU.1,4816,188106,10,0,6,7,1,0,0,0,0,1,5,1,0,0,10,2025-06-03 04:47:35
13214,2025,ECU.1,22535,188381,10,6,8,4,2,0,0,0,0,6,14,3,0,0,7,2025-06-03 04:47:38
13214,2025,ECU.1,6017,188467,5,4,3,4,0,0,0,0,0,0,4,0,0,0,2,2025-06-03 04:47:32
13214,2025,ECU.1,882,190615,7,5,1,10,1,0,0,0,0,3,5,1,0,0,4,2025-06-03 04:47:34
13214,2025,ECU.1,6017,193571,7,2,4,2,0,0,0,0,0,0,2,0,0,0,6,2025-06-03 04:47:32
13214,2025,ECU.1,2686,194034,11,2,6,1,2,0,0,2,0,1,2,1,0,0,11,2025-06-03 04:47:33
13214,2025,ECU.1,6017,194654,3,0,0,1,0,0,0,0,0,0,1,0,0,6,5,2025-06-03 04:47:32
13214,2025,ECU.1,10307,194844,13,4,11,2,1,0,0,0,0,3,11,1,0,0,15,2025-06-03 04:47:36
13214,2025,ECU.1,10307,195004,15,0,29,17,4,0,0,0,0,2,8,1,0,0,23,2025-06-03 04:47:36
13214,2025,ECU.1,4812,195031,11,7,5,8,0,0,0,0,0,8,15,0,0,0,4,2025-06-03 04:47:34
13214,2025,ECU.1,9283,195326,15,0,7,13,0,0,0,1,0,17,51,7,0,0,19,2025-06-03 04:47:37
13214,2025,ECU.1,18439,195364,15,1,12,8,4,0,0,0,0,2,9,2,0,0,14,2025-06-03 04:47:35
13214,2025,ECU.1,10307,195635,14,6,6,15,1,0,0,3,0,5,6,1,0,0,14,2025-06-03 04:47:36
13214,2025,ECU.1,21843,196752,12,0,8,6,0,1,0,5,0,2,16,2,0,0,16,2025-06-03 04:47:35
13214,2025,ECU.1,1011,199033,13,1,5,10,1,0,0,2,0,0,3,0,0,0,11,2025-06-03 04:47:33
13214,2025,ECU.1,20695,199038,11,1,17,25,2,0,0,3,0,4,12,2,0,0,12,2025-06-03 04:47:36
13214,2025,ECU.1,22535,199076,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2025-06-03 04:47:38
13214,2025,ECU.1,2668,199077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:34
13214,2025,ECU.1,22535,199782,13,11,4,7,0,0,0,1,0,1,5,0,0,0,7,2025-06-03 04:47:38
13214,2025,ECU.1,4816,199963,13,1,25,5,6,0,0,2,0,1,12,0,0,0,11,2025-06-03 04:47:35
13214,2025,ECU.1,2668,200190,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,2025-06-03 04:47:34
13214,2025,ECU.1,9292,200467,6,0,0,1,0,0,0,0,0,0,0,0,0,11,12,2025-06-03 04:47:37
13214,2025,ECU.1,9292,201494,9,1,13,13,3,0,0,0,0,1,11,1,0,0,14,2025-06-03 04:47:37
13214,2025,ECU.1,17176,202537,5,1,6,2,0,1,0,0,0,0,2,0,0,0,7,2025-06-03 04:47:36
13214,2025,ECU.1,1011,202609,7,5,1,2,0,0,0,0,0,1,2,0,0,0,7,2025-06-03 04:47:33
13214,2025,ECU.1,18439,202633,5,2,4,1,0,0,0,0,0,1,2,0,0,0,6,2025-06-03 04:47:35
13214,2025,ECU.1,2686,202635,8,4,4,3,0,0,0,1,0,0,2,0,0,0,11,2025-06-03 04:47:33
13214,2025,ECU.1,22535,203357,13,0,13,14,5,0,0,3,0,4,8,1,0,0,17,2025-06-03 04:47:38
13214,2025,ECU.1,18439,203359,13,1,0,2,1,0,0,0,0,0,0,0,0,40,13,2025-06-03 04:47:35
13214,2025,ECU.1,2686,204067,6,1,4,1,2,0,0,0,0,0,1,0,0,0,4,2025-06-03 04:47:33
