seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13281,2025,BRA.2,21888,10441,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2025-06-03 04:47:00
13281,2025,BRA.2,9971,16562,5,5,4,4,1,0,0,0,1,3,4,0,0,0,1,2025-06-03 04:47:05
13281,2025,BRA.2,10357,20407,6,0,12,8,2,0,0,0,0,1,3,1,0,0,5,2025-06-03 04:47:02
13281,2025,BRA.2,18187,44189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:07
13281,2025,BRA.2,9318,64671,7,0,5,9,0,0,0,1,2,4,11,0,0,0,7,2025-06-03 04:47:04
13281,2025,BRA.2,10357,71784,9,7,6,9,1,0,0,0,3,2,8,0,0,0,3,2025-06-03 04:47:02
13281,2025,BRA.2,15424,82670,9,3,7,12,1,0,0,0,1,7,25,1,0,0,4,2025-06-03 04:47:07
13281,2025,BRA.2,9971,94225,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:05
13281,2025,BRA.2,20851,96422,3,3,1,0,0,0,0,0,0,2,3,0,0,0,3,2025-06-03 04:47:01
13281,2025,BRA.2,20851,97972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:01
13281,2025,BRA.2,3458,98428,10,4,7,7,0,0,0,0,2,4,14,2,0,0,7,2025-06-03 04:47:02
13281,2025,BRA.2,6154,101283,9,2,10,1,2,0,0,1,0,0,0,0,0,0,10,2025-06-03 04:47:01
13281,2025,BRA.2,9966,101504,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:03
13281,2025,BRA.2,3395,105131,9,2,7,15,2,0,0,0,1,1,9,0,0,0,4,2025-06-03 04:47:06
13281,2025,BRA.2,3458,105781,6,4,1,1,0,0,0,0,0,5,8,2,0,0,3,2025-06-03 04:47:02
13281,2025,BRA.2,9973,107237,6,3,9,4,2,0,0,0,0,2,3,1,0,0,2,2025-06-03 04:47:08
13281,2025,BRA.2,9973,113761,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-06-03 04:47:08
13281,2025,BRA.2,10281,119069,4,0,0,0,0,0,1,0,0,0,0,0,71,9,6,2025-06-03 04:47:03
13281,2025,BRA.2,6154,119170,10,1,12,17,0,0,0,1,10,9,25,2,0,0,10,2025-06-03 04:47:01
13281,2025,BRA.2,3456,124025,5,2,1,1,1,0,0,0,0,0,1,0,0,0,2,2025-06-03 04:47:04
13281,2025,BRA.2,18126,124171,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2025-06-03 04:47:06
13281,2025,BRA.2,3456,128368,10,0,21,7,3,0,0,0,1,4,13,1,0,0,6,2025-06-03 04:47:04
13281,2025,BRA.2,3395,131075,9,2,2,8,1,0,0,0,1,6,16,3,0,0,4,2025-06-03 04:47:06
13281,2025,BRA.2,9970,131075,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-04-14 05:14:42
13281,2025,BRA.2,9966,131532,10,0,4,15,2,0,0,1,2,4,11,0,0,0,9,2025-06-03 04:47:03
13281,2025,BRA.2,9318,134627,9,0,0,3,0,0,0,0,0,0,0,0,116,41,9,2025-06-03 04:47:04
13281,2025,BRA.2,10357,135274,6,1,5,4,0,0,0,1,0,0,5,0,0,0,4,2025-06-03 04:47:02
13281,2025,BRA.2,18126,138691,5,0,3,1,1,1,0,0,0,0,1,0,0,0,4,2025-06-03 04:47:06
13281,2025,BRA.2,9318,140012,7,0,6,8,0,0,0,1,1,2,9,0,0,0,7,2025-06-03 04:47:04
13281,2025,BRA.2,18126,142751,9,1,9,7,2,0,0,0,0,0,6,0,0,0,8,2025-06-03 04:47:06
13281,2025,BRA.2,9971,143962,8,0,10,4,3,0,0,0,0,1,3,0,0,0,9,2025-06-03 04:47:05
13281,2025,BRA.2,18126,144198,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,2025-06-03 04:47:06
13281,2025,BRA.2,18126,145107,10,0,18,30,2,0,0,1,4,6,23,4,0,0,8,2025-06-03 04:47:06
13281,2025,BRA.2,18127,145369,5,0,7,5,0,0,0,0,1,4,7,1,0,0,2,2025-06-03 04:47:06
13281,2025,BRA.2,3456,150215,9,0,8,24,3,0,0,3,0,8,12,2,0,0,3,2025-06-03 04:47:04
13281,2025,BRA.2,3458,153754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:02
13281,2025,BRA.2,10281,155344,10,0,6,15,1,0,0,1,0,5,18,2,0,0,13,2025-06-03 04:47:03
13281,2025,BRA.2,4806,155441,4,2,2,1,1,0,0,0,1,0,0,0,0,0,1,2025-06-03 04:47:08
13281,2025,BRA.2,4936,155441,15,11,10,7,2,0,0,0,1,1,3,0,0,0,9,2025-02-21 05:54:08
13281,2025,BRA.2,9973,155478,7,0,10,18,1,1,0,0,1,1,3,1,0,0,3,2025-06-03 04:47:08
13281,2025,BRA.2,21888,156001,7,4,2,0,1,0,0,2,0,3,9,0,0,0,2,2025-06-03 04:47:00
13281,2025,BRA.2,9318,157066,9,0,6,6,3,0,0,0,0,1,7,0,0,0,8,2025-06-03 04:47:04
13281,2025,BRA.2,9970,157259,8,0,7,1,0,0,0,0,0,2,5,1,0,0,5,2025-06-03 04:47:04
13281,2025,BRA.2,3456,158291,9,9,4,0,1,0,0,0,0,0,3,0,0,0,3,2025-06-03 04:47:04
13281,2025,BRA.2,9973,158647,5,3,5,0,2,0,0,0,0,0,1,0,0,0,2,2025-06-03 04:47:08
13281,2025,BRA.2,4806,159754,1,1,2,0,0,0,0,0,0,1,1,0,0,0,1,2025-06-03 04:47:08
13281,2025,BRA.2,15424,161871,8,3,5,10,1,0,0,0,6,3,12,0,0,0,6,2025-06-03 04:47:07
13281,2025,BRA.2,9318,162966,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:04
13281,2025,BRA.2,3395,164162,6,4,4,2,2,0,0,0,0,1,6,0,0,0,0,2025-06-03 04:47:06
13281,2025,BRA.2,10357,166488,8,2,5,6,3,0,0,0,3,3,13,0,0,0,7,2025-06-03 04:47:02
13281,2025,BRA.2,9973,169716,9,0,8,3,0,0,0,0,0,3,11,0,0,1,7,2025-06-03 04:47:08
13281,2025,BRA.2,4806,169783,2,0,1,1,2,0,0,0,2,0,3,0,0,0,1,2025-06-03 04:47:08
13281,2025,BRA.2,9966,169883,10,0,7,0,2,0,0,0,2,0,2,0,0,2,9,2025-06-03 04:47:03
13281,2025,BRA.2,9973,170460,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2025-06-03 04:47:08
13281,2025,BRA.2,21888,170643,7,0,12,16,1,0,0,0,2,6,10,0,0,0,8,2025-06-03 04:47:00
13281,2025,BRA.2,9318,171811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:04
