seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13270,2025,BRA.1,6273,364156,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,2025-06-03 04:46:56
13270,2025,BRA.1,9169,364906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:57
13270,2025,BRA.1,6079,366743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:58
13270,2025,BRA.1,6079,368823,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:58
13270,2025,BRA.1,3454,371432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:59
13270,2025,BRA.1,2674,371527,5,3,9,1,2,0,0,0,0,1,2,0,0,0,4,2025-06-03 04:46:58
13270,2025,BRA.1,2674,371532,2,0,3,3,0,0,0,1,0,0,0,0,0,0,1,2025-06-03 04:46:58
13270,2025,BRA.1,3445,373775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:55
13270,2025,BRA.1,819,376479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:54
13270,2025,BRA.1,2029,376480,2,2,0,1,0,0,0,0,0,0,2,0,0,0,1,2025-06-03 04:46:57
13270,2025,BRA.1,2029,376481,11,2,12,22,3,0,0,4,2,2,19,0,0,0,7,2025-06-03 04:46:57
13270,2025,BRA.1,3454,379379,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2025-06-03 04:46:59
13270,2025,BRA.1,9169,379403,5,4,2,3,1,0,0,0,0,0,4,0,0,0,3,2025-06-03 04:46:57
13270,2025,BRA.1,3454,379502,4,1,4,2,3,0,0,0,1,0,1,0,0,2,4,2025-06-03 04:46:59
13270,2025,BRA.1,6086,379739,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:53
13270,2025,BRA.1,6270,379815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:56
13270,2025,BRA.1,6273,380443,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:56
13270,2025,BRA.1,6273,380444,5,0,4,5,2,0,0,0,0,0,2,0,0,6,3,2025-06-03 04:46:56
13270,2025,BRA.1,2674,381152,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2025-06-03 04:46:58
13270,2025,BRA.1,2026,381160,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:59
13270,2025,BRA.1,6086,381520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:53
13270,2025,BRA.1,6270,381686,2,1,0,0,0,0,0,0,0,0,1,0,0,4,4,2025-06-03 04:46:56
13270,2025,BRA.1,6273,382835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:56
13270,2025,BRA.1,6273,382839,7,4,5,15,0,0,0,0,0,2,7,0,0,0,3,2025-06-03 04:46:56
13270,2025,BRA.1,1936,382896,5,5,2,3,0,0,0,0,0,0,0,0,0,0,2,2025-06-03 04:46:56
13270,2025,BRA.1,1936,382900,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:56
13270,2025,BRA.1,874,382944,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:54
13270,2025,BRA.1,874,382959,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:54
13270,2025,BRA.1,2029,382966,6,4,3,5,0,0,0,0,0,1,2,1,0,0,1,2025-06-03 04:46:57
